# 3d layout of every node in the WeakC4 graph.
# Format: one line per node: position,x,y,z. The root's position is empty.

,0.0,0.0,0.0
41565455644732,-34.014329505778214,151.94901353461978,25.357105532611744
415654556447323,-33.52595540993428,145.19306837059278,29.661315501903445
4156545564473231,-38.54743373386656,155.11813224825428,22.954975324739188
4156545564473232,-36.4479629552237,155.98455712304363,19.362558338692356
4156545564473233,-34.680053950645906,160.45324422881805,20.46576857493531
4156545564473234,-32.75263166806042,153.93969483939603,19.103628181691267
4156545564473235,-36.11369536807323,157.9449349993582,25.953034447113485
4156545564473236,-31.86933795380653,158.65957111424507,24.616632118755167
4156545564473237,-29.932960367369873,155.54433936295197,22.326107933842003
4156545565,-27.17253464528804,134.0557254448853,33.601424425363426
4156545566,-37.234669811010676,135.109616538669,32.80136600768551
4156545567,-31.54771775789282,137.6930357073804,37.42653178421057
41565455674,-38.41993590260296,142.0689087148215,34.61907741550948
415654556741,-31.812320596143497,142.59983374298116,45.558611932325434
415654556742,-33.14206361176435,138.29895636613927,44.35261584348501
415654556743,-34.59207805171086,145.51663990733002,43.212183506879434
415654556744,-36.747739827935604,141.68552980886523,45.215704373798154
415654556745,-30.293544071619593,144.07198645880908,41.34940672734794
415654556746,-35.792456002608645,150.63457970313098,44.09967937377634
415654556747,-37.536909403858914,142.15775510224788,36.035436961627255
415655,-26.514253565386632,92.74550255057102,37.403151753662314
4156554,-22.915608148220922,88.8650563474188,54.40497894258847
41565541,-29.005786678874284,97.63007179416313,35.377585031780065
41565542,-26.21557437025352,93.2128426244192,34.250413347485335
41565544,-32.37060415643136,95.99341908361306,38.612654211899354
41565545,-28.75426113427682,98.86566549919483,38.430204436051504
41565546,-29.948281598960847,94.66508482877538,34.24377398710685
41565547,-30.14920717134294,91.57631018764187,35.67864522726992
415656,-21.67054910582669,98.09241545007136,40.28409839811683
4156565,-20.139004202255155,99.68278506580715,35.913986253034665
41565655,-20.177237418099637,99.64342369765819,36.001661315525844
415657,-22.52590686753828,100.55878618365578,43.56336495868094
4157,-17.04958704831784,63.423113438666476,38.30678460438307
42,40.0515162323345,23.413288302665524,45.73307887507017
426,77.51701977744685,15.7964121695129,62.688347711713064
4261,77.59917008563421,15.943264041532435,62.64671739751553
4262,79.19991949647931,22.38899166738538,63.64178558251338
4264,80.81666858485748,24.76684660947694,61.269320383818936
4265,94.55393542259404,6.8676483802214205,85.32413877569707
42656,105.18937829068152,-4.6990383848246,99.78182932941316
426561,113.36707509762944,-5.253568041767943,112.58151770756213
4265616,117.44138883510524,-2.524644307857024,116.28681867818503
42656166,120.46791218642089,-1.298836386423018,121.69589713769338
426561664,123.64271586709818,0.5994015771612795,118.83383075701808
4265616641,128.13953396150842,-2.0967576838469015,124.22580365252593
4265616643,121.66601268553177,4.0840586289672345,126.71253191181397
4265616644,130.95207647494667,4.07654820155259,128.98166095103267
42656166444,120.1007408368087,-3.383235762257985,132.61238817272206
426561664441,133.82551482633744,9.313536183181611,133.6470821394008
426561664443,131.1611753924973,7.093083962437996,133.32864561920556
426561664444,136.09612408175929,2.620443847885446,130.40956766698807
426561664445,138.06626047476732,7.978063638242812,136.31578220064338
426561664446,137.72937228035843,5.713175478888247,132.62046824595663
426561664447,135.06278240514933,7.3608442998449926,129.62178890548475
4265616645,129.4302822346346,2.914849284857714,125.24016573695403
4265616646,123.78120306413473,0.6840892727040192,119.47061306084774
4265616647,126.43586979845063,5.512381704028432,126.71775394453931
426562,112.62739995676242,-6.932267158611248,114.75326718901303
4265626,116.5775270675603,-4.807013098210353,119.31876227844836
42656266,119.62396481290715,-3.032466559449082,124.38342772170846
426562664,126.73164774244654,-5.135220698783229,131.36881294473238
4265626641,123.74896614111451,1.2890587036928038,128.06426858244384
4265626642,120.07273151678818,-1.3888335325293886,133.84016763764504
42656266422,127.5705575693335,-0.33931255631836776,121.40391338867275
426562664221,122.70353812705059,0.39781085055143606,138.08713737563454
426562664222,120.84328734736707,-7.115484146853205,136.56581950446534
426562664223,116.9524867359484,-4.631564242629569,134.3013969006744
426562664224,122.25647142487752,-3.332511438049427,139.6600875640279
426562664225,118.60889910558686,-4.489872130769563,139.27634090769104
426562664226,119.07487182174475,0.7587645235367497,138.34421015584445
426562664227,116.2374077964203,-1.5355899002177111,136.82682838835052
4265626643,126.1285838591231,-3.2789831952600204,126.3340419379664
4265626644,128.9911447735301,1.465386478386229,133.3352058394891
42656266444,130.84591989194223,-2.5319814878370863,139.60082015722696
426562664441,135.550348975192,4.940314114392594,135.35934937073603
426562664442,135.6610633696308,-1.1684473510312505,142.57311181466173
